Year,Project,PlatformAge (y),Platform,Station,Latitude,Longtitude,SamplingDate,InstallationDate,Depth,MethodOfCollection,IdentifiationTechnique,major group,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,Unaccepted subphylum,infraphylum,Unaccepted Infraphylum,superclass,Unaccepted Superclass,class,Unaccepted Class,subclass,Unaccepted Subclass,infraclass,superorder,Unaccepted Superorder,order,Unaccepted Order,suborder,infraorder,superfamily,family,Unaccepted Family,subfamily,supergenus,subgenus,genus,Unaccepted Genus,species name,Unaccepted Species,subspecies name,Unaccepted subSpecies,picture,ThaiName,Density,No_of_species,Diversity_index,pi,ln(pi),pi*ln(pi)
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,Mysidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,Mysidae,,Gastrosaccinae ,-,-,Anchialina ,,Anchialina sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,Mysidae,,Mysinae,-,-,Anisomysis,,Anisomysis sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,Mysidae,,Gastrosaccinae,-,-,Haplostylus ,,Haplostylus bengalensis,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,Mysidae,,Siriellinae,-,-,Siriella,,Siriella sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,Mysidae,,Siriellinae,-,-,Siriella,,Siriella sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Hoplocarida,,-,-,,Stomatopoda,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Hoplocarida,,-,-,,Stomatopoda,,Unipeltata,-,Squilloidea ,Squillidae,,-,-,-,Alima,,Alima sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,-,,-,-,,-,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Myodocopa,,-,-,,Halocyprida,,Halocypridina,-,Halocypridoidea,Halocyprididae,,Conchoeciinae,-,-,Conchoecia,,Conchoecia sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Myodocopa,,-,-,,Halocyprida,,Halocypridina,-,Halocypridoidea,Halocyprididae,,Conchoeciinae,-,-,Conchoecia,,Conchoecia sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Myodocopa,,-,-,,Halocyprida,,Halocypridina,-,Halocypridoidea,Halocyprididae,,Euconchoeciinae,-,-,Euconchoecia,,Euconchoecia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Myodocopa,,-,-,,Myodocopida,,Myodocopina,-,Cypridinoidea,Cypridinidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Myodocopa,,-,-,,Myodocopida,,Myodocopina,-,Cypridinoidea,Cypridinidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Myodocopa,,-,-,,Myodocopida,,Myodocopina,-,Cypridinoidea,Cypridinidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Myodocopa,,-,-,,Myodocopida,,Myodocopina,-,Cypridinoidea,Cypridinidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Myodocopa,,-,-,,Myodocopida,,Myodocopina,-,Cypridinoidea,Cypridinidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Oligostraca,,Ostracoda,,Podocopa,,-,-,,Podocopida,,Cypridocopina,-,Cypridoidea,Cyprididae,,Cypridinae,-,-,Cypris,,Cypris sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Anthozoa,,-,,-,-,,-,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,-,,-,-,,-,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Bougainvilliidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Bougainvilliidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Bougainvilliidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Bythotiaridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Bythotiaridae,,-,-,-,Bythotiara,,Bythotiara sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Aplanulata,-,-,Corymorphidae,,-,-,-,Corymorpha,,Corymorpha sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Aplanulata,-,-,Corymorphidae,,-,-,-,Corymorpha,,Corymorpha sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Aplanulata,-,-,Corymorphidae,,-,-,-,Euphysa,,Euphysa sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Capitata ,-,-,Corynidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Capitata ,-,-,Corynidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Cytaeididae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Cytaeididae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Hydractiniidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Niobiidae,,-,-,-,Niobia,,Niobia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Oceaniidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Pandeidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Pandeidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Filifera,-,-,Pandeidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Capitata,-,-,Porpitidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Capitata,-,-,Rathkeidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Aplanulata,-,-,Tubulariidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Aplanulata,-,-,Tubulariidae,,-,-,-,Ectopleura ,,Ectopleura sacculifera,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Anthoathecata,,Aplanulata,-,-,Tubulariidae,,-,-,-,Hybocodon,,Hybocodon sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Campanulariidae,,-,-,-,Clytia,,Clytia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Campanulariidae,,-,-,-,Obelia,,Obelia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Eirenidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Eirenidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Eirenidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Eirenidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Eirenidae,,-,-,-,Eirene,,Eirene sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Eirenidae,,-,-,-,Eirene,,Eirene sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Eirenidae,,-,-,-,Eutima,,Eutima sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Lovenellidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Mitrocomidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Mitrocomidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Phialuciidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,Plumularioidea,Plumulariidae,,-,-,-,Dentitheca,,Dentitheca sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Leptothecata,,-,-,-,Tiarannidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Trachylinae,,-,-,,Limnomedusae,,-,-,-,Geryoniidae,,-,-,-,Liriope,,Liriope sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Trachylinae,,-,-,,Limnomedusae,,-,-,-,Geryoniidae,,-,-,-,Liriope,,Liriope sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Trachylinae,,-,-,,Narcomedusae,,-,-,-,Cuninidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Trachylinae,,-,-,,Narcomedusae,,-,-,-,Cuninidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Trachylinae,,-,-,,Narcomedusae,,-,-,-,Solmundaeginidae,,-,-,-,Solmundella,,Solmundella sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Siphonophorae,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Siphonophorae,,Calycophorae,-,-,Abylidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Hydroidolina,,-,-,,Siphonophorae,,Calycophorae,-,-,Diphyidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Trachylinae,,-,-,,Trachymedusae,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Trachylinae,,-,-,,Trachymedusae,,-,-,-,Rhopalonematidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Hydrozoa,,Trachylinae,,-,-,,Trachymedusae,,-,-,-,Rhopalonematidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Scyphozoa,,Coronamedusae ,,-,-,,Coronatae ,,-,-,-,Nausithoidae,,-,-,-,Nausithoe,,Nausithoe sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Scyphozoa,,Coronamedusae ,,-,-,,Coronatae ,,-,-,-,Nausithoidae,,-,-,-,Nausithoe,,Nausithoe sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Scyphozoa,,Coronamedusae ,,-,-,,Coronatae ,,-,-,-,Nausithoidae,,-,-,-,Nausithoe,,Nausithoe sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Scyphozoa,,Discomedusae,,-,-,,Semaeostomeae,,-,-,-,Pelagiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Cnidaria,-,,-,,-,,Scyphozoa,,Discomedusae,,-,-,,Semaeostomeae,,-,-,-,Pelagiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Bivalvia,,-,,-,-,,-,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Cephalopoda,,-,,-,-,,-,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,-,,-,-,,-,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Caenogastropoda,,-,-,,Littorinimorpha,,-,-,Pterotracheoidea,Atlantidae,,-,-,-,Atlanta,,Atlanta sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Caenogastropoda,,-,-,,Littorinimorpha,,-,-,Pterotracheoidea,Pterotracheidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Euthecosomata,-,Cavolinioidea,Cavoliniidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Euthecosomata,-,Cavolinioidea,Cavoliniidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Euthecosomata,-,Cavolinioidea,Cavoliniidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Euthecosomata,-,Cavolinioidea,Cavoliniidae,,Diacriinae,-,-,Diacria,,Diacria sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Euthecosomata,-,Cavolinioidea,Cavoliniidae,,Diacriinae,-,-,Diacria,,Diacria sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Euthecosomata,-,Cavolinioidea,Cavoliniidae,,-,-,-,Cavolinia,,Cavolinia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Benthos,Animalia,-,-,-,Porifera,-,,-,,-,,Demospongiae,,Heteroscleromorpha,,-,-,,Clionaida,,-,-,-,Clionidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Euthecosomata,-,Cavolinioidea,Creseidae,,-,-,-,Creseis,,Creseis acicula,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Euthecosomata,-,Cavolinioidea,Creseidae,,-,-,-,Creseis,,Creseis virgula,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Pseudothecosomata,-,Cymbulioidea,Desmopteridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Mollusca,-,,-,,-,,Gastropoda,,Heterobranchia,,Euthyneura,-,,Pteropoda,,Pseudothecosomata,-,Cymbulioidea,Desmopteridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Appendicularia,,-,,-,-,,Copelata,,-,-,-,Oikopleuridae,,Oikopleurinae,-,-,Oikopleura,,Oikopleura sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Chordata,Cephalochordata ,,-,,-,,Leptocardii,,-,,-,-,,-,,-,-,-,Branchiostomatidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Chordata,Cephalochordata ,,-,,-,,Leptocardii,,-,,-,-,,-,,-,-,-,ranchiostomatidae ,,-,-,-,Branchiostoma,,Branchiostoma sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,-,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Doliolida,,Doliolidina,-,-,Doliolidae ,,-,-,-,Dolioletta,,Dolioletta sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Doliolida,,Doliolidina,-,-,Doliolidae ,,-,-,-,Dolioletta,,Dolioletta sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Doliolida,,Doliolidina,-,-,Doliolidae ,,-,-,-,Doliolum,,Doliolum sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Doliolida,,Doliolidina,-,-,Doliolidae ,,-,-,-,Doliolum,,Doliolum sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Nekton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Salpida,,-,-,-,Salpidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Nekton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Salpida,,-,-,-,Salpidae,,Salpinae,-,-,Brooksia,,Brooksia sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Nekton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Salpida,,-,-,-,Salpidae,,Salpinae,-,-,Brooksia,,Brooksia sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Nekton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Salpida,,-,-,-,Salpidae,,Salpinae,-,-,Salpa,,Salpa sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Nekton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Salpida,,-,-,-,Salpidae,,Salpinae,-,-,Salpa,,Salpa sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Nekton,Animalia,-,-,-,Chordata,Tunicata,,-,,-,,Thaliacea,,-,,-,-,,Salpida,,-,-,-,Salpidae,,Salpinae,-,-,Thalia,,Thalia sp.1,,-,,,,,,,,,
